534, 121
498, 240
494, 347
492, 454
230, -19
204, 148
225, 273
196, 350
182, 448
324, -7
341, 72
342, 155
346, 322
350, 452
---
491, 234
222, 271
331, 151
!!!
528, -15
534, 121
491, 234
494, 347
492, 454
230, -19
204, 148
222, 271
196, 350
182, 448
324, -7
341, 72
331, 151
346, 322
350, 452
---
503, 243
217, 271
331, 158
!!!
528, -15
534, 121
503, 243
494, 347
492, 454
230, -19
204, 148
217, 271
196, 350
182, 448
324, -7
341, 72
331, 158
346, 322
350, 452
---
487, 229
220, 275
337, 158
!!!
528, -15
534, 121
487, 229
494, 347
492, 454
230, -19
204, 148
220, 275
196, 350
182, 448
324, -7
341, 72
337, 158
346, 322
350, 452
---
487, 237
226, 274
337, 154
!!!
528, -15
534, 121
487, 237
494, 347
492, 454
230, -19
204, 148
226, 274
196, 350
182, 448
324, -7
341, 72
337, 154
346, 322
350, 452
---
493, 238
262, 295
334, 221
!!!
796, 225
637, 239
493, 238
654, 226
788, 213
-32, 264
104, 264
262, 295
87, 251
-33, 250
324, -7
341, 72
334, 221
346, 322
350, 452
---
494, 241
258, 299
344, 227
!!!
796, 225
637, 239
494, 241
654, 226
788, 213
-32, 264
104, 264
258, 299
87, 251
-33, 250
324, -7
341, 72
344, 227
346, 322
350, 452
---
503, 247
267, 301
339, 216
!!!
796, 225
